"Location","Date","Year","Month","YearMonth","Vaccine","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","Population","daily_vaccinations","daily_people_vaccinated","daily_people_fully_vaccinated","daily_total_boosters","Daily_Vaccination_Rate","Cumulative_Vaccination_Rate","Proportion_Fully_Vaccinated","Booster_Shot_Rate"
"India",2021-01-15,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",0,0,0,0,1407563842,0,0,0,0,0,0,0,0
"India",2021-01-16,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",191181,191181,0,0,1407563842,191181,191181,0,0,0.135824034615973,0.0135824034615973,0,0
"India",2021-01-17,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",224301,224301,0,0,1407563842,33120,33120,0,0,0.0235300161965939,0.0159354050812567,0,0
"India",2021-01-18,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",454049,454049,0,0,1407563842,229748,229748,0,0,0.163223857522194,0.0322577908334761,0,0
"India",2021-01-19,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",674835,674835,0,0,1407563842,220786,220786,0,0,0.156856828381075,0.0479434736715836,0,0
"India",2021-01-20,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",806484,806484,0,0,1407563842,131649,131649,0,0,0.0935296830394141,0.057296441975525,0,0
"India",2021-01-21,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",1043534,1043534,0,0,1407563842,237050,237050,0,0,0.168411544064088,0.0741375963819338,0,0
"India",2021-01-22,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",1390592,1390592,0,0,1407563842,347058,347058,0,0,0.246566436025287,0.0987942399844624,0,0
"India",2021-01-23,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",1582201,1582201,0,0,1407563842,191609,191609,0,0,0.136128106081315,0.112407050592594,0,0
"India",2021-01-24,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",1615504,1615504,0,0,1407563842,33303,33303,0,0,0.0236600280614483,0.114773053398739,0,0
"India",2021-01-25,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",2023809,2023809,0,0,1407563842,408305,408305,0,0,0.290079204805262,0.143780973879265,0,0
"India",2021-01-26,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",2029480,2029480,0,0,1407563842,5671,5671,0,0,0.00402894691578757,0.144183868570844,0,0
"India",2021-01-27,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",2355979,2355979,0,0,1407563842,326499,326499,0,0,0.231960348978615,0.167379903468705,0,0
"India",2021-01-28,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",2928053,2928053,0,0,1407563842,572074,572074,0,0,0.40642845669234,0.208022749137939,0,0
"India",2021-01-29,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",3500027,3500027,0,0,1407563842,571974,571974,0,0,0.406357411957446,0.248658490333684,0,0
"India",2021-01-30,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",3744334,3744334,0,0,1407563842,244307,244307,0,0,0.17356726047528,0.266015216381212,0,0
"India",2021-01-31,2021,1,2021-01-01,"Covaxin, Oxford/AstraZeneca",3758843,3758843,0,0,1407563842,14509,14509,0,0,0.0103078805856395,0.267046004439776,0,0
"India",2021-02-01,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",3950156,3950156,0,0,1407563842,191313,191313,0,0,0.135917813666032,0.280637785806379,0,0
"India",2021-02-02,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",4138918,4138918,0,0,1407563842,188762,188762,0,0,0.134105462478909,0.29404833205427,0,0
"India",2021-02-03,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",4449552,4449552,0,0,1407563842,310634,310634,0,0,0.220689101787825,0.316117242233052,0,0
"India",2021-02-04,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",4959445,4959445,0,0,1407563842,509893,509893,0,0,0.362252130088462,0.352342455241899,0,0
"India",2021-02-05,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",5416849,5416849,0,0,1407563842,457404,457404,0,0,0.324961459190424,0.384838601160941,0,0
"India",2021-02-06,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",5775322,5775322,0,0,1407563842,358473,358473,0,0,0.254676192513334,0.410306220412275,0,0
"India",2021-02-07,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",5812362,5812362,0,0,1407563842,37040,37040,0,0,0.0263149698044034,0.412937717392715,0,0
"India",2021-02-08,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",6259008,6259008,0,0,1407563842,446646,446646,0,0,0.317318466610625,0.444669564053777,0,0
"India",2021-02-09,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",6611561,6611561,0,0,1407563842,352553,352553,0,0,0.250470344207663,0.469716598474544,0,0
"India",2021-02-10,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",7017114,7017114,0,0,1407563842,405553,405553,0,0,0.288124053701004,0.498529003844644,0,0
"India",2021-02-11,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",7505010,7505010,0,0,1407563842,487896,487896,0,0,0.346624419754028,0.533191445820047,0,0
"India",2021-02-12,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",7967647,7967647,0,0,1407563842,462637,462637,0,0,0.32867923016738,0.566059368836785,0,0
"India",2021-02-13,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",8052454,8044786,7668,0,1407563842,84807,77139,7668,0,0.0602509083207893,0.572084459668864,0.000544771027160273,0
"India",2021-02-15,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",8516771,8418653,98118,0,1407563842,464317,373867,90450,0,0.329872781713584,0.605071737840222,0.00697076729824096,0
"India",2021-02-16,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",8857341,8641002,216339,0,1407563842,340570,222349,118221,0,0.241957053625423,0.629267443202765,0.0153697469020379,0
"India",2021-02-17,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",9186757,8844641,342116,0,1407563842,329416,203639,125777,0,0.234032723895447,0.652670715592309,0.024305540522687,0
"India",2021-02-18,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",9846523,9381591,464932,0,1407563842,659766,536950,122816,0,0.468729005614795,0.699543616153789,0.0330309706833177,0
"India",2021-02-19,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",10449942,9693000,756942,0,1407563842,603419,311409,292010,0,0.428697428844581,0.742413359038247,0.0537767437194511,0
"India",2021-02-20,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",10838323,9964383,873940,0,1407563842,388381,271383,116998,0,0.275924251825162,0.770005784220763,0.0620888356124738,0
"India",2021-02-21,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",11085173,10124531,960642,0,1407563842,246850,160148,86702,0,0.175373928083612,0.787543177029124,0.0682485562171751,0
"India",2021-02-22,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",11424094,10308552,1115542,0,1407563842,338921,184021,154900,0,0.240785525947036,0.811621729623828,0.0792533856521159,0
"India",2021-02-23,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",11907392,10585757,1321635,0,1407563842,483298,277205,206093,0,0.343357782843643,0.845957507908192,0.0938952082004391,0
"India",2021-02-24,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",12366633,10884879,1481754,0,1407563842,459241,299122,160119,0,0.326266550970411,0.878584163005233,0.105270820106787,0
"India",2021-02-25,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",13067047,11206188,1860859,0,1407563842,700414,321309,379105,0,0.497607269454141,0.928344889950647,0.132204234328435,0
"India",2021-02-26,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",13756940,11552857,2204083,0,1407563842,689893,346669,343224,0,0.490132652896038,0.977358155240251,0.156588492417383,0
"India",2021-02-27,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",14242547,11788669,2453878,0,1407563842,485607,235812,249795,0,0.344998205772325,1.01185797581748,0.174335111970005,0
"India",2021-02-28,2021,2,2021-02-01,"Covaxin, Oxford/AstraZeneca",14301266,11845075,2456191,0,1407563842,58719,56406,2313,0,0.041716757881878,1.01602965160567,0.174499438441812,0
"India",2021-03-01,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",14854136,12256337,2597799,0,1407563842,552870,411262,141608,0,0.392785025803469,1.05530815418602,0.184559941260554,0
"India",2021-03-02,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",15620749,12906771,2713978,0,1407563842,766613,650434,116179,0,0.544638173506023,1.10977197153662,0.192813847515699,0
"India",2021-03-03,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",16616048,13739121,2876927,0,1407563842,995299,832350,162949,0,0.707107535943652,1.18048272513099,0.204390516021795,0
"India",2021-03-04,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",18005503,14796835,3208668,0,1407563842,1389455,1057714,331741,0,0.98713462120889,1.27919618725187,0.227958967419966,0
"India",2021-03-05,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",19497704,15996683,3501021,0,1407563842,1492201,1199848,292353,0,1.06013024452215,1.38520921170409,0.248729108800168,0
"India",2021-03-06,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",20922344,17168303,3754041,0,1407563842,1424640,1171620,253020,0,1.01213171118103,1.48642238282219,0.266704847622819,0
"India",2021-03-07,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",20989010,17227903,3761107,0,1407563842,66666,59600,7066,0,0.0473626829638325,1.49115865111858,0.267206849719574,0
"India",2021-03-08,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",23008733,18943283,4065450,0,1407563842,2019723,1715380,304343,0,1.43490685092492,1.63464933621107,0.288828817471144,0
"India",2021-03-09,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",24367906,20004227,4363679,0,1407563842,1359173,1060944,298229,0,0.965620854588562,1.73121142166992,0.310016417713578,0
"India",2021-03-10,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",25685011,21034481,4650530,0,1407563842,1317105,1030254,286851,0,0.935733755513734,1.8247847972213,0.330395670962397,0
"India",2021-03-11,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",26164920,21435841,4729079,0,1407563842,479909,401360,78549,0,0.340950076778116,1.85887980489911,0.335976163843515,0
"India",2021-03-12,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",28218457,23075504,5142953,0,1407563842,2053537,1639663,413874,0,1.45892991758167,2.00477279665728,0.365379732452661,0
"India",2021-03-13,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",29738409,24307635,5430774,0,1407563842,1519952,1232131,287821,0,1.07984586890234,2.11275738354751,0.385827899094328,0
"India",2021-03-14,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",29908038,24452385,5455653,0,1407563842,169629,144750,24879,0,0.120512473351813,2.12480863088269,0.387595421053733,0
"India",2021-03-15,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",32947432,27079484,5867948,0,1407563842,3039394,2627099,412295,0,2.15932940965672,2.34074157184836,0.416886810026483,0
"India",2021-03-16,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",35064536,28862037,6202499,0,1407563842,2117104,1782553,334551,0,1.50409092421117,2.49115066426948,0.440654897129703,0
"India",2021-03-17,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",37143255,30600787,6542468,0,1407563842,2078719,1738750,339969,0,1.47682040272245,2.63883270454172,0.464807904606575,0
"India",2021-03-18,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",39339817,32426230,6913587,0,1407563842,2196562,1825443,371119,0,1.56054164966252,2.79488686950798,0.491173955575366,0
"India",2021-03-19,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",42063392,34842030,7221362,0,1407563842,2723575,2415800,307775,0,1.93495663836468,2.98838253334444,0.51303974885709,0
"India",2021-03-20,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",44603841,37125187,7478654,0,1407563842,2540449,2283157,257292,0,1.80485525714435,3.16886805905888,0.531318990787204,0
"India",2021-03-21,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",45065998,37574302,7491696,0,1407563842,462157,449115,13042,0,0.328338215439893,3.20170188060287,0.53224555621968,0
"India",2021-03-22,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",48494594,40631153,7863441,0,1407563842,3428596,3056851,371745,0,2.43583693875535,3.4452855744784,0.558656081192515,0
"India",2021-03-23,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",50841286,42731952,8109334,0,1407563842,2346692,2100799,245893,0,1.66720111015753,3.61200568549416,0.576125484189583,0
"India",2021-03-24,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",53145709,44846538,8299171,0,1407563842,2304423,2114586,189837,0,1.63717121116557,3.77572280661071,0.589612403527484,0
"India",2021-03-25,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",55504440,47001472,8502968,0,1407563842,2358731,2154934,203797,0,1.67575418579131,3.94329822518984,0.604091107364493,0
"India",2021-03-26,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",58109773,49426618,8683155,0,1407563842,2605333,2425146,180187,0,1.85095192293239,4.12839341748308,0.616892445010675,0
"India",2021-03-27,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",60269782,51441436,8828346,0,1407563842,2160009,2014818,145191,0,1.53457266771705,4.28185068425479,0.627207501114539,0
"India",2021-03-28,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",60530435,51660234,8870201,0,1407563842,260653,218798,41855,0,0.185180232840906,4.30036870753888,0.63018107849349,0
"India",2021-03-29,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",61113354,52211398,8901956,0,1407563842,582919,551164,31755,0,0.414133258191496,4.34178203335803,0.63243710405002,0
"India",2021-03-30,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",63054353,53989035,9065318,0,1407563842,1940999,1777637,163362,0,1.37897759382768,4.4796797927408,0.644043114031626,0
"India",2021-03-31,2021,3,2021-03-01,"Covaxin, Oxford/AstraZeneca",65117896,55783201,9334695,0,1407563842,2063543,1794166,269377,0,1.46603865375507,4.6262836581163,0.663180931582924,0
"India",2021-04-01,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",68789138,59148798,9640340,0,1407563842,3671242,3365597,305645,0,2.60822414618406,4.88710607273471,0.684895399579325,0
"India",2021-04-02,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",73054295,63081589,9972706,0,1407563842,4265157,3932791,332366,0,3.0301694834244,5.19012302107715,0.708508253936804,0
"India",2021-04-03,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",75979651,65739470,10240181,0,1407563842,2925356,2657881,267475,0,2.07831141487933,5.39795416256508,0.727510944402336,0
"India",2021-04-04,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",79105163,68678838,10426325,0,1407563842,3125512,2939368,186144,0,2.22051171445195,5.62000533401028,0.740735495534276,0
"India",2021-04-05,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",83110926,72277309,10833617,0,1407563842,4005763,3598471,407292,0,2.8458837037958,5.90459370438986,0.769671447698356,0
"India",2021-04-06,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",87077474,75937015,11140459,0,1407563842,3966548,3659706,306842,0,2.81802351100747,6.1863960554906,0.791470956242424,0
"India",2021-04-07,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",90198673,78763027,11435646,0,1407563842,3121199,2826012,295187,0,2.21744755503602,6.40814081099421,0.812442438401313,0
"India",2021-04-08,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",94334262,82456522,11877740,0,1407563842,4135589,3693495,442094,0,2.93811824131811,6.70195263512602,0.843850889429142,0
"India",2021-04-09,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",98075160,85763852,12311308,0,1407563842,3740898,3307330,433568,0,2.65771106672119,6.96772374179814,0.874653613047272,0
"India",2021-04-10,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",101595147,88885961,12709186,0,1407563842,3519987,3122109,397878,0,2.5007654324215,7.21780028504029,0.902920750077068,0
"India",2021-04-11,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",104528565,91587400,12941165,0,1407563842,2933418,2701439,231979,0,2.08403904140641,7.42620418918093,0.919401636632834,0
"India",2021-04-12,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",108533085,95043039,13490046,0,1407563842,4004520,3455639,548881,0,2.84500061774107,7.71070425095503,0.958396741765693,0
"India",2021-04-13,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",111179578,97301914,13877664,0,1407563842,2646493,2258875,387618,0,1.88019393581439,7.89872364453647,0.985934959815485,0
"India",2021-04-14,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",114493238,100179199,14314039,0,1407563842,3313660,2877285,436375,0,2.35418096225862,8.13414174076233,1.01693710600446,0
"India",2021-04-15,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",117223509,102349255,14874254,0,1407563842,2730271,2170056,560215,0,1.93971379381313,8.32811312014365,1.0567374321626,0
"India",2021-04-16,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",119937641,104408484,15529157,0,1407563842,2714132,2059229,654903,0,1.92824788404873,8.52093790854852,1.10326484217829,0
"India",2021-04-17,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",122622590,106431076,16191514,0,1407563842,2684949,2022592,662357,0,1.90751489906488,8.71168939845501,1.15032181964788,0
"India",2021-04-18,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",123852566,107371770,16480796,0,1407563842,1229976,940694,289282,0,0.873833188448727,8.79907271729988,1.17087378264722,0
"India",2021-04-19,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",127129113,109659181,17469932,0,1407563842,3276547,2287411,989136,0,2.32781412979774,9.03185413027965,1.24114668754044,0
"India",2021-04-21,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",129646105,111673361,17972744,0,1407563842,2516992,2014180,502812,0,1.78819029368048,9.2106731596477,1.27686883278151,0
"India",2021-04-22,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",132754608,113584269,19170339,0,1407563842,3108503,1910908,1197595,0,2.20842771549399,9.4315159311971,1.36195165206581,0
"India",2021-04-25,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",139185173,117795008,21390165,0,1407563842,6430565,4210739,2219826,0,4.56857785637833,9.88837371683493,1.51965860174462,0
"India",2021-04-26,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",142524947,119886252,22638695,0,1407563842,3339774,2091244,1248530,0,2.3727335843286,10.1256470752678,1.6083600846007,0
"India",2021-04-27,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",144879233,121263287,23615946,0,1407563842,2354286,1377035,977251,0,1.67259624732531,10.2929067000003,1.67778862281971,0
"India",2021-04-28,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",147053392,122538179,24515213,0,1407563842,2174159,1274892,899267,0,1.54462549770442,10.4473692497708,1.74167680843282,0
"India",2021-04-29,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",149268772,123811908,25456864,0,1407563842,2215380,1273729,941651,0,1.57391084787471,10.6047603345582,1.80857615408964,0
"India",2021-04-30,2021,4,2021-04-01,"Covaxin, Oxford/AstraZeneca",151998107,125376952,26621155,0,1407563842,2729335,1565044,1164291,0,1.93904881509453,10.7986652160677,1.89129289952306,0
"India",2021-05-01,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",153626325,126328970,27297355,0,1407563842,1628218,952018,676200,0,1.1567631615817,10.9143415322259,1.93933334925777,0
"India",2021-05-02,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",154211511,126704151,27507360,0,1407563842,585186,375181,210005,0,0.415743842331522,10.955915916459,1.954253098809,0
"India",2021-05-03,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",156082136,127696675,28385461,0,1407563842,1870625,992524,878101,0,1.32898057209401,11.0888139736684,2.01663755156336,0
"India",2021-05-04,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",157750752,128627919,29122833,0,1407563842,1668616,931244,737372,0,1.18546381358381,11.2073603550268,2.06902394982096,0
"India",2021-05-05,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",159931238,129730641,30200597,0,1407563842,2180486,1102722,1077764,0,1.54912049808111,11.3622724048349,2.14559340747828,0
"India",2021-05-06,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",162603603,131058890,31544713,0,1407563842,2672365,1328249,1344116,0,1.89857462962593,11.5521298677975,2.24108577236385,0
"India",2021-05-07,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",165190000,132294827,32895173,0,1407563842,2586397,1235937,1350460,0,1.83749889193303,11.7358797569908,2.33702884504758,0
"India",2021-05-08,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",167493857,133366482,34127375,0,1407563842,2303857,1071655,1232202,0,1.63676909796607,11.8995566667874,2.42457030947233,0
"India",2021-05-09,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",168304868,133854676,34450192,0,1407563842,811011,488194,322817,0,0.57618061490386,11.9571747282778,2.44750475765631,0
"India",2021-05-10,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",171098918,135192013,35906905,0,1407563842,2794050,1337337,1456713,0,1.9850254152806,12.1556772698059,2.55099654655664,0
"India",2021-05-11,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",173862643,136557345,37305298,0,1407563842,2763725,1365332,1398393,0,1.96348109942426,12.3520253797483,2.65034500651801,0
"India",2021-05-12,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",176045577,137805245,38240332,0,1407563842,2182934,1247900,935034,0,1.55085967319129,12.5071113470674,2.71677424916404,0
"India",2021-05-13,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",178361846,139087590,39274256,0,1407563842,2316269,1282345,1033924,0,1.645587170461,12.6716700641135,2.79022910564365,0
"India",2021-05-14,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",179646413,139861462,39784951,0,1407563842,1284567,773872,510695,0,0.912617219674218,12.7629317860809,2.82651129652988,0
"India",2021-05-15,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",181544536,141132112,40412424,0,1407563842,1898123,1270650,627473,0,1.34851645329491,12.8977834314104,2.87108994946746,0
"India",2021-05-16,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",182251006,141764335,40486671,0,1407563842,706470,632223,74247,0,0.501909738599267,12.9479744052704,2.87636480789907,0
"India",2021-05-17,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",183817204,143090218,40726986,0,1407563842,1566198,1325883,240315,0,1.112701217001,13.0592445269705,2.8934379233649,0
"India",2021-05-18,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",185191602,144270200,40921402,0,1407563842,1374398,1179982,194416,0,0.976437415476036,13.1568882685181,2.90725015654388,0
"India",2021-05-19,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",186410600,145333606,41076994,0,1407563842,1218998,1063406,155592,0,0.866033897452163,13.2434916582633,2.91830414893536,0
"India",2021-05-20,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",187886885,146624652,41262233,0,1407563842,1476285,1291046,185239,0,1.04882276451657,13.3483739347149,2.93146440458223,0
"India",2021-05-22,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",190842497,149219616,41622881,0,1407563842,2955612,2594964,360648,0,2.09980670986858,13.5583546057018,2.95708654613195,0
"India",2021-05-23,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",191719240,150033188,41686052,0,1407563842,876743,813572,63171,0,0.622879740043791,13.6206425797062,2.96157451307988,0
"India",2021-05-24,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",194165711,152301505,41864206,0,1407563842,2446471,2268317,178154,0,1.73808883618652,13.7944514633248,2.97423141678003,0
"India",2021-05-25,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",195506779,153511379,41995400,0,1407563842,1341068,1209874,131194,0,0.952758205336167,13.8897272838584,2.98355205972959,0
"India",2021-05-26,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",198425615,156189641,42235974,0,1407563842,2918836,2678262,240574,0,2.0736792981643,14.0970952136749,3.00064357578177,0
"India",2021-05-27,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",201203166,158783606,42419560,0,1407563842,2777551,2593965,183586,0,1.97330374447058,14.2944255881219,3.01368639448185,0
"India",2021-05-28,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",203166802,160605562,42561240,0,1407563842,1963636,1821956,141680,0,1.39505999046543,14.4339315871685,3.0237520125215,0
"India",2021-05-29,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",207088953,164158704,42930249,0,1407563842,3922151,3553142,369009,0,2.78648178005698,14.7125797651742,3.04996815909967,0
"India",2021-05-30,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",208665123,165598013,43067110,0,1407563842,1576170,1439309,136861,0,1.11978579796454,14.8245583449706,3.05969141256188,0
"India",2021-05-31,2021,5,2021-05-01,"Covaxin, Oxford/AstraZeneca",210449895,167191085,43258810,0,1407563842,1784772,1593072,191700,0,1.26798653584624,14.9513569985552,3.07331068824088,0
"India",2021-06-01,2021,6,2021-06-01,"Covaxin, Oxford/AstraZeneca",213135738,169585180,43550558,0,1407563842,2685843,2394095,291748,0,1.90815003899482,15.1421720024547,3.09403784755647,0
"India",2021-06-02,2021,6,2021-06-01,"Covaxin, Oxford/AstraZeneca",215678166,171866824,43811342,0,1407563842,2542428,2281644,260784,0,1.80626123244788,15.3227981256995,3.11256517770083,0
"India",2021-06-03,2021,6,2021-06-01,"Covaxin, Oxford/AstraZeneca",218344384,174296917,44047467,0,1407563842,2666218,2430093,236125,0,1.89420750977205,15.5122188766767,3.12934061572747,0
"India",2021-06-04,2021,6,2021-06-01,"Covaxin, Oxford/AstraZeneca",223607768,179172948,44434820,0,1407563842,5263384,4876031,387353,0,3.73935720920572,15.8861545975973,3.15686000692251,0
"India",2021-06-05,2021,6,2021-06-01,"Covaxin, Oxford/AstraZeneca",225571144,180972102,44599042,0,1407563842,1963376,1799154,164222,0,1.3948752741547,16.0256421250128,3.16852711537613,0
"India",2021-06-06,2021,6,2021-06-01,"Covaxin, Oxford/AstraZeneca",228041045,183275704,44765341,0,1407563842,2469901,2303602,166299,0,1.75473461757197,16.20111558677,3.18034178374412,0
"India",2021-06-07,2021,6,2021-06-01,"Covaxin, Oxford/AstraZeneca",230490652,185501579,44989073,0,1407563842,2449607,2225875,223732,0,1.74031679907276,16.3751472666772,3.19623676437122,0
"India",2021-06-08,2021,6,2021-06-01,"Covaxin, Oxford/AstraZeneca",233680929,188363894,45317035,0,1407563842,3190277,2862315,327962,0,2.26652383700547,16.6017996503778,3.21953673771623,0
"India",2021-06-09,2021,6,2021-06-01,"Covaxin, Oxford/AstraZeneca",236856505,191222380,45634125,0,1407563842,3175576,2858486,317090,0,2.25607955052884,16.8274076054307,3.24206431270348,0
"India",2021-06-10,2021,6,2021-06-01,"Covaxin, Oxford/AstraZeneca",240281903,194325996,45955907,0,1407563842,3425398,3103616,321782,0,2.43356492813347,17.070764098244,3.26492522958685,0
